ID,scenario_nr,response,location,person,misconception,condition_medium,condition_bystanders,item_nr,correct,certainty,gender,age,language,language_skill
4r9rd85j,46,8,festival,colleague,bulls red cape,offline,several,6,1,4,female,18,english,fluent
4r9rd85j,48,9,train,friend,eating before swimming,offline,none,4,1,2,female,18,english,fluent
zmhqs4q8,4,8,park,stranger,10% brain,offline,several,1,0,2,female,20,english,advanced
zmhqs4q8,5,8,university,colleague,cracking knuckles,offline,none,2,0,1,female,20,english,advanced
zmhqs4q8,8,9,park,student,wait 24 hours,offline,none,15,0,4,female,20,english,advanced
zmhqs4q8,9,7,book store,stranger,shaving hair,offline,several,3,0,3,female,20,english,advanced
zmhqs4q8,10,8,train,friend,10% brain,offline,several,1,0,2,female,20,english,advanced
zmhqs4q8,11,8,park,friend,lightning never strikes twice,offline,several,8,1,5,female,20,english,advanced
zmhqs4q8,13,7,movie theater,colleague,Columbus discovered America,offline,none,10,1,3,female,20,english,advanced
zmhqs4q8,15,7,book store,student,ostriches head in sand,offline,several,5,0,2,female,20,english,advanced
zmhqs4q8,16,7,train,colleague,Eskimo words for snow,offline,several,16,0,1,female,20,english,advanced
zmhqs4q8,18,8,festival,colleague,short Napoleon,offline,none,13,1,1,female,20,english,advanced
zmhqs4q8,19,8,train,friend,heavy knights armor,offline,none,14,1,4,female,20,english,advanced
zmhqs4q8,20,6,university,colleague,eating before swimming,offline,several,4,0,3,female,20,english,advanced
zmhqs4q8,21,5,museum,stranger,ostriches head in sand,offline,none,5,0,2,female,20,english,advanced
zmhqs4q8,24,6,museum,colleague,cracking knuckles,offline,several,2,0,1,female,20,english,advanced
zmhqs4q8,26,5,museum,stranger,Vikings horned helmets,offline,none,12,1,2,female,20,english,advanced
zmhqs4q8,27,6,book store,stranger,cracking knuckles,offline,several,2,0,1,female,20,english,advanced
zmhqs4q8,28,4,bar,stranger,short Napoleon,offline,several,13,1,1,female,20,english,advanced
zmhqs4q8,29,4,movie theater,stranger,heavy knights armor,offline,none,14,1,4,female,20,english,advanced
zmhqs4q8,30,7,festival,student,short Napoleon,offline,several,13,1,1,female,20,english,advanced
zmhqs4q8,31,8,university,student,wait 24 hours,offline,none,15,0,4,female,20,english,advanced
zmhqs4q8,33,8,train,student,10% brain,offline,none,1,0,2,female,20,english,advanced
zmhqs4q8,34,8,bar,friend,lightning never strikes twice,offline,several,8,1,5,female,20,english,advanced
zmhqs4q8,35,7,museum,friend,heavy knights armor,offline,none,14,1,4,female,20,english,advanced
zmhqs4q8,36,7,park,student,Vikings horned helmets,offline,several,12,1,2,female,20,english,advanced
zmhqs4q8,37,8,festival,student,bulls red cape,offline,none,6,1,3,female,20,english,advanced
zmhqs4q8,40,7,bar,friend,ostriches head in sand,offline,none,5,0,2,female,20,english,advanced
zmhqs4q8,41,7,bar,friend,Eskimo words for snow,offline,several,16,0,1,female,20,english,advanced
zmhqs4q8,42,4,movie theater,stranger,Middle Ages life expectancy,offline,several,11,1,4,female,20,english,advanced
zmhqs4q8,43,7,book store,friend,high altitude coin,offline,several,9,0,2,female,20,english,advanced
zmhqs4q8,44,8,movie theater,colleague,shaving hair,offline,none,3,0,3,female,20,english,advanced
zmhqs4q8,45,6,festival,stranger,eating before swimming,offline,none,4,0,3,female,20,english,advanced
zmhqs4q8,46,8,university,colleague,shaving hair,offline,none,3,0,3,female,20,english,advanced
j88e40se,1,4,university,stranger,Great Wall of China,offline,several,7,1,1,female,18,english,fluent
j88e40se,2,9,train,student,short Napoleon,offline,none,13,0,5,female,18,english,fluent
j88e40se,3,9,train,friend,Great Wall of China,offline,several,7,1,1,female,18,english,fluent
j88e40se,4,8,festival,student,ostriches head in sand,offline,none,5,0,5,female,18,english,fluent
j88e40se,5,8,university,stranger,cracking knuckles,offline,none,2,1,5,female,18,english,fluent
j88e40se,6,9,movie theater,student,wait 24 hours,offline,none,15,1,4,female,18,english,fluent
j88e40se,7,9,train,friend,cracking knuckles,offline,none,2,1,5,female,18,english,fluent
j88e40se,10,7,movie theater,colleague,Vikings horned helmets,offline,several,12,1,2,female,18,english,fluent
j88e40se,12,8,museum,student,eating before swimming,offline,none,4,0,2,female,18,english,fluent
j88e40se,14,9,park,friend,10% brain,offline,none,1,0,5,female,18,english,fluent
j88e40se,15,9,museum,friend,Eskimo words for snow,offline,none,16,0,3,female,18,english,fluent
j88e40se,16,9,festival,colleague,wait 24 hours,offline,none,15,1,4,female,18,english,fluent
j88e40se,17,4,museum,colleague,Middle Ages life expectancy,offline,several,11,0,3,female,18,english,fluent
j88e40se,20,6,book store,student,heavy knights armor,offline,none,14,1,4,female,18,english,fluent
j88e40se,22,9,festival,friend,ostriches head in sand,offline,none,5,0,5,female,18,english,fluent
j88e40se,23,6,book store,colleague,Eskimo words for snow,offline,none,16,0,3,female,18,english,fluent
j88e40se,26,9,park,student,lightning never strikes twice,offline,none,8,0,2,female,18,english,fluent
j88e40se,27,9,festival,student,Columbus discovered America,offline,several,10,1,5,female,18,english,fluent
j88e40se,30,4,university,colleague,Vikings horned helmets,offline,none,12,1,2,female,18,english,fluent
j88e40se,32,2,book store,stranger,Middle Ages life expectancy,offline,several,11,0,3,female,18,english,fluent
j88e40se,35,7,book store,colleague,short Napoleon,offline,none,13,0,5,female,18,english,fluent
j88e40se,36,9,bar,friend,high altitude coin,offline,several,9,1,2,female,18,english,fluent
j88e40se,37,7,university,stranger,lightning never strikes twice,offline,several,8,0,2,female,18,english,fluent
j88e40se,39,9,train,friend,eating before swimming,offline,several,4,0,2,female,18,english,fluent
j88e40se,41,8,park,student,short Napoleon,offline,several,13,0,5,female,18,english,fluent
j88e40se,42,8,bar,colleague,high altitude coin,offline,several,9,1,2,female,18,english,fluent
j88e40se,43,4,museum,colleague,Middle Ages life expectancy,offline,several,11,0,3,female,18,english,fluent
j88e40se,44,9,bar,student,Columbus discovered America,offline,several,10,1,5,female,18,english,fluent
j88e40se,45,9,movie theater,stranger,wait 24 hours,offline,none,15,1,4,female,18,english,fluent
j88e40se,46,6,movie theater,stranger,Eskimo words for snow,offline,several,16,0,3,female,18,english,fluent
j88e40se,47,6,park,stranger,eating before swimming,offline,none,4,0,2,female,18,english,fluent
j88e40se,48,7,bar,student,heavy knights armor,offline,several,14,1,4,female,18,english,fluent
75t9aeja,2,8,museum,friend,high altitude coin,offline,none,9,0,4,female,23,english,advanced
75t9aeja,4,6,festival,colleague,heavy knights armor,offline,several,14,1,3,female,23,english,advanced
75t9aeja,6,8,park,student,eating before swimming,offline,several,4,1,3,female,23,english,advanced
75t9aeja,8,6,park,colleague,high altitude coin,offline,several,9,0,4,female,23,english,advanced
75t9aeja,9,7,university,stranger,10% brain,offline,none,1,0,3,female,23,english,advanced
75t9aeja,10,7,book store,colleague,10% brain,offline,none,1,0,3,female,23,english,advanced
75t9aeja,12,8,movie theater,friend,lightning never strikes twice,offline,several,8,1,4,female,23,english,advanced
75t9aeja,13,4,museum,stranger,Vikings horned helmets,offline,several,12,0,5,female,23,english,advanced
75t9aeja,16,9,train,friend,heavy knights armor,offline,none,14,1,3,female,23,english,advanced
75t9aeja,17,6,university,colleague,short Napoleon,offline,several,13,1,5,female,23,english,advanced
75t9aeja,18,6,university,colleague,Columbus discovered America,offline,several,10,1,4,female,23,english,advanced
75t9aeja,19,7,book store,friend,Vikings horned helmets,offline,several,12,0,5,female,23,english,advanced
75t9aeja,23,6,train,stranger,Middle Ages life expectancy,offline,several,11,1,4,female,23,english,advanced
75t9aeja,24,8,book store,student,high altitude coin,offline,none,9,0,4,female,23,english,advanced
75t9aeja,25,6,park,stranger,lightning never strikes twice,offline,several,8,1,4,female,23,english,advanced
75t9aeja,26,5,bar,colleague,shaving hair,offline,none,3,1,3,female,23,english,advanced
75t9aeja,27,9,train,friend,wait 24 hours,offline,several,15,0,2,female,23,english,advanced
75t9aeja,28,7,museum,friend,Great Wall of China,offline,several,7,0,3,female,23,english,advanced
75t9aeja,30,7,movie theater,colleague,bulls red cape,offline,none,6,0,4,female,23,english,advanced
75t9aeja,31,6,festival,student,shaving hair,offline,none,3,1,3,female,23,english,advanced
75t9aeja,33,6,bar,stranger,Columbus discovered America,offline,several,10,1,4,female,23,english,advanced
75t9aeja,36,8,bar,colleague,10% brain,offline,none,1,0,3,female,23,english,advanced
75t9aeja,37,6,book store,stranger,Middle Ages life expectancy,offline,none,11,1,4,female,23,english,advanced
75t9aeja,38,6,movie theater,colleague,shaving hair,offline,none,3,1,3,female,23,english,advanced
75t9aeja,40,9,university,student,wait 24 hours,offline,none,15,0,2,female,23,english,advanced
75t9aeja,41,8,movie theater,student,cracking knuckles,offline,several,2,0,2,female,23,english,advanced
75t9aeja,42,7,museum,friend,cracking knuckles,offline,none,2,0,2,female,23,english,advanced
75t9aeja,43,7,festival,student,Eskimo words for snow,offline,several,16,0,2,female,23,english,advanced
75t9aeja,44,5,bar,stranger,eating before swimming,offline,several,4,1,3,female,23,english,advanced
75t9aeja,45,6,train,friend,short Napoleon,offline,none,13,1,5,female,23,english,advanced
75t9aeja,46,7,festival,student,Eskimo words for snow,offline,none,16,0,2,female,23,english,advanced
75t9aeja,47,8,park,friend,Great Wall of China,offline,none,7,0,3,female,23,english,advanced
9vo7rga3,2,1,bar,friend,Middle Ages life expectancy,offline,several,11,0,5,female,18,english,advanced
9vo7rga3,3,3,university,student,Eskimo words for snow,offline,several,16,0,2,female,18,english,advanced
9vo7rga3,4,1,park,stranger,heavy knights armor,offline,several,14,0,4,female,18,english,advanced
9vo7rga3,5,3,park,colleague,bulls red cape,offline,none,6,1,1,female,18,english,advanced
9vo7rga3,6,8,museum,friend,lightning never strikes twice,offline,several,8,1,5,female,18,english,advanced
9vo7rga3,7,8,festival,student,lightning never strikes twice,offline,several,8,1,5,female,18,english,advanced
9vo7rga3,8,6,train,stranger,ostriches head in sand,offline,none,5,0,3,female,18,english,advanced
9vo7rga3,9,7,movie theater,friend,10% brain,offline,several,1,1,5,female,18,english,advanced
9vo7rga3,10,3,book store,stranger,high altitude coin,offline,none,9,1,4,female,18,english,advanced
9vo7rga3,13,2,book store,colleague,eating before swimming,offline,several,4,0,5,female,18,english,advanced
9vo7rga3,17,1,train,student,eating before swimming,offline,several,4,0,5,female,18,english,advanced
9vo7rga3,18,1,book store,colleague,shaving hair,offline,several,3,1,4,female,18,english,advanced
9vo7rga3,19,1,university,friend,heavy knights armor,offline,several,14,0,4,female,18,english,advanced
9vo7rga3,21,2,book store,stranger,cracking knuckles,offline,none,2,0,3,female,18,english,advanced
9vo7rga3,22,8,movie theater,friend,short Napoleon,offline,none,13,0,5,female,18,english,advanced
9vo7rga3,24,1,festival,friend,Great Wall of China,offline,none,7,1,5,female,18,english,advanced
9vo7rga3,27,4,bar,stranger,ostriches head in sand,offline,none,5,0,3,female,18,english,advanced
9vo7rga3,28,6,museum,colleague,Vikings horned helmets,offline,several,12,1,3,female,18,english,advanced
9vo7rga3,29,8,park,friend,Eskimo words for snow,offline,several,16,0,2,female,18,english,advanced
9vo7rga3,31,3,festival,colleague,Great Wall of China,offline,several,7,1,5,female,18,english,advanced
9vo7rga3,33,8,university,student,high altitude coin,offline,several,9,1,4,female,18,english,advanced
9vo7rga3,34,4,train,colleague,shaving hair,offline,several,3,1,4,female,18,english,advanced
9vo7rga3,35,8,park,colleague,Columbus discovered America,offline,none,10,0,5,female,18,english,advanced
9vo7rga3,37,8,festival,friend,cracking knuckles,offline,none,2,0,3,female,18,english,advanced
9vo7rga3,38,9,university,colleague,wait 24 hours,offline,none,15,1,5,female,18,english,advanced
9vo7rga3,40,7,museum,colleague,lightning never strikes twice,offline,none,8,1,5,female,18,english,advanced
9vo7rga3,42,6,train,friend,heavy knights armor,offline,none,14,0,4,female,18,english,advanced
9vo7rga3,44,8,bar,friend,10% brain,offline,none,1,1,5,female,18,english,advanced
9vo7rga3,45,8,bar,student,Columbus discovered America,offline,none,10,0,5,female,18,english,advanced
9vo7rga3,46,8,museum,colleague,ostriches head in sand,offline,several,5,0,3,female,18,english,advanced
9vo7rga3,47,8,movie theater,student,short Napoleon,offline,none,13,0,5,female,18,english,advanced
9vo7rga3,48,4,movie theater,stranger,shaving hair,offline,several,3,1,4,female,18,english,advanced
hoaqzd6r,2,8,train,friend,bulls red cape,offline,none,6,1,5,female,22,english,fluent
hoaqzd6r,3,9,movie theater,stranger,high altitude coin,offline,none,9,1,4,female,22,english,fluent
hoaqzd6r,4,7,festival,friend,Vikings horned helmets,offline,none,12,1,4,female,22,english,fluent
hoaqzd6r,5,8,movie theater,friend,Middle Ages life expectancy,offline,several,11,1,4,female,22,english,fluent
hoaqzd6r,7,7,book store,stranger,eating before swimming,offline,none,4,0,4,female,22,english,fluent
hoaqzd6r,8,7,bar,student,cracking knuckles,offline,none,2,1,2,female,22,english,fluent
hoaqzd6r,9,8,festival,colleague,short Napoleon,offline,several,13,0,3,female,22,english,fluent
hoaqzd6r,10,8,movie theater,friend,cracking knuckles,offline,several,2,1,2,female,22,english,fluent
hoaqzd6r,14,7,bar,student,lightning never strikes twice,offline,several,8,0,5,female,22,english,fluent
hoaqzd6r,16,7,festival,colleague,Great Wall of China,offline,several,7,0,3,female,22,english,fluent
hoaqzd6r,17,8,museum,stranger,Eskimo words for snow,offline,none,16,1,2,female,22,english,fluent
hoaqzd6r,19,8,museum,stranger,Columbus discovered America,offline,several,10,0,5,female,22,english,fluent
hoaqzd6r,20,8,museum,stranger,eating before swimming,offline,none,4,0,4,female,22,english,fluent
hoaqzd6r,21,8,train,student,heavy knights armor,offline,none,14,1,5,female,22,english,fluent
hoaqzd6r,22,7,train,student,Vikings horned helmets,offline,several,12,1,4,female,22,english,fluent
hoaqzd6r,23,8,park,friend,bulls red cape,offline,none,6,1,5,female,22,english,fluent
hoaqzd6r,24,7,university,stranger,heavy knights armor,offline,several,14,1,5,female,22,english,fluent
hoaqzd6r,26,8,museum,colleague,short Napoleon,offline,none,13,0,3,female,22,english,fluent
hoaqzd6r,29,8,university,friend,Great Wall of China,offline,none,7,0,3,female,22,english,fluent
hoaqzd6r,30,8,movie theater,stranger,ostriches head in sand,offline,several,5,1,5,female,22,english,fluent
hoaqzd6r,31,8,university,colleague,lightning never strikes twice,offline,none,8,0,5,female,22,english,fluent
hoaqzd6r,35,8,university,friend,high altitude coin,offline,several,9,1,4,female,22,english,fluent
hoaqzd6r,37,8,bar,stranger,high altitude coin,offline,none,9,1,4,female,22,english,fluent
hoaqzd6r,38,7,park,stranger,Eskimo words for snow,offline,several,16,1,2,female,22,english,fluent
hoaqzd6r,40,9,park,stranger,wait 24 hours,offline,several,15,0,4,female,22,english,fluent
hoaqzd6r,41,8,festival,friend,10% brain,offline,several,1,0,4,female,22,english,fluent
hoaqzd6r,42,8,train,student,shaving hair,offline,several,3,1,4,female,22,english,fluent
hoaqzd6r,43,7,park,colleague,lightning never strikes twice,offline,several,8,0,5,female,22,english,fluent
hoaqzd6r,44,7,book store,student,ostriches head in sand,offline,none,5,1,5,female,22,english,fluent
hoaqzd6r,45,7,book store,student,shaving hair,offline,none,3,1,4,female,22,english,fluent
hoaqzd6r,47,8,book store,colleague,bulls red cape,offline,none,6,1,5,female,22,english,fluent
hoaqzd6r,48,8,bar,stranger,eating before swimming,offline,none,4,0,4,female,22,english,fluent
brkiscx6,1,9,book store,student,wait 24 hours,offline,none,15,0,3,male,19,english,advanced
brkiscx6,2,7,movie theater,friend,shaving hair,offline,several,3,1,4,male,19,english,advanced
brkiscx6,3,8,train,colleague,cracking knuckles,offline,none,2,1,3,male,19,english,advanced
brkiscx6,4,7,university,student,short Napoleon,offline,several,13,1,5,male,19,english,advanced
